0.008130 7.865511
0 0 0.0463801177780164
1 1 0.0000000000000001
2 0 0.0393595055371306
2 2 0.0325581387417282
3 1 0.0000000000000002
3 3 0.0000000000000002
4 0 0.0238419737526539
4 2 0.0245702868331271
4 4 0.0209648095379238
5 1 0.0000000000000002
5 3 0.0000000000000001
5 5 0.0000000000000002
6 0 0.0090420640138904
6 2 0.0092272419737226
6 4 0.0286336080845285
6 6 0.0094244008611197
7 1 0.0000000000000001
7 3 0.0000000000000003
7 5 0.0000000000000003
7 7 0.0000000000000001
8 0 0.0151391331677408
8 2 0.0110474203768802
8 4 0.0252928673168672
8 6 0.0426320169860456
8 8 0.0118060715597071
9 1 0.0000000000000003
9 3 0.0000000000000002
9 5 0.0000000000000003
9 7 0.0000000000000005
9 9 0.0000000000000001
10 0 0.0306272385048700
10 2 0.0189615409500283
10 4 0.0352138745488862
10 6 0.0461509557298861
10 8 0.0210733517665549
10 10 0.0148189010921943
11 1 0.0000000000000004
11 3 0.0000000000000001
11 5 0.0000000000000004
11 7 0.0000000000000005
11 9 0.0000000000000003
11 11 0.0000000000000002
12 0 0.0252817088274978
12 2 0.0210653975719526
12 4 0.0382035916014189
12 6 0.0262157534005428
12 8 0.0317600033135637
12 10 0.0102245231206005
12 12 0.0104087156161019
13 1 0.0000000000000002
13 3 0.0000000000000007
13 5 0.0000000000000003
13 7 0.0000000000000003
13 9 0.0000000000000003
13 11 0.0000000000000002
13 13 0.0000000000000002
14 0 0.0143029167762350
14 2 0.0112357263464595
14 4 0.0236955918659705
14 6 0.0150965099052143
14 8 0.0256614900330119
14 10 0.0076612976009757
14 12 0.0106597736068497
14 14 0.0057368968414891
15 1 0.0000000000000013
15 3 0.0000000000000009
15 5 0.0000000000000017
15 7 0.0000000000000003
15 9 0.0000000000000002
15 11 0.0000000000000002
15 13 0.0000000000000001
15 15 0.0000000000000001
16 0 0.0095439146813087
16 2 0.0051367070994504
16 4 0.0117378108764069
16 6 0.0072727926787403
16 8 0.0151401610828870
16 10 0.0112759964056614
16 12 0.0098668021333687
16 14 0.0063676940461722
16 16 0.0027594305467173
17 1 0.0000000000000091
17 3 0.0000000000000119
17 5 0.0000000000000057
17 7 0.0000000000000025
17 9 0.0000000000000006
17 11 0.0000000000000003
17 13 0.0000000000000001
17 15 0.0000000000000001
17 17 0.0000000000000001
18 0 0.0089193517904943
18 2 0.0051689062336775
18 4 0.0041669044461817
18 6 0.0091530837202436
18 8 0.0096206799228318
18 10 0.0145341682275592
18 12 0.0093352102165240
18 14 0.0030989926442593
18 16 0.0037439634357758
18 18 0.0010351698860232
19 1 0.0000000000001466
19 3 0.0000000000001097
19 5 0.0000000000000429
19 7 0.0000000000000096
19 9 0.0000000000000031
19 11 0.0000000000000009
19 13 0.0000000000000002
19 15 0.0000000000000001
19 17 0.0000000000000000
19 19 0.0000000000000000
20 0 0.0088579911957581
20 2 0.0024757605312905
20 4 0.0044523559351746
20 6 0.0099954068306561
20 8 0.0100239358964015
20 10 0.0129872039150131
20 12 0.0088116702107155
20 14 0.0062925599348061
20 16 0.0031104295273433
20 18 0.0014212260828839
20 20 0.0026556268604728
21 1 0.0000000000006410
21 3 0.0000000000006124
21 5 0.0000000000001658
21 7 0.0000000000001067
21 9 0.0000000000000387
21 11 0.0000000000000056
21 13 0.0000000000000030
21 15 0.0000000000000002
21 17 0.0000000000000001
21 19 0.0000000000000000
21 21 0.0000000000000001
22 0 0.0078472156602195
22 2 0.0057971182905545
22 4 0.0033275986540025
22 6 0.0057697289469193
22 8 0.0103240139144511
22 10 0.0077699031799536
22 12 0.0093859558187936
22 14 0.0137570202121688
22 16 0.0070851529490408
22 18 0.0040383648793641
22 20 0.0010280299712838
22 22 0.0036561451915335
23 1 0.0000000000032840
23 3 0.0000000000005718
23 5 0.0000000000008402
23 7 0.0000000000007597
23 9 0.0000000000001995
23 11 0.0000000000000830
23 13 0.0000000000000164
23 15 0.0000000000000022
23 17 0.0000000000000003
23 19 0.0000000000000001
23 21 0.0000000000000001
23 23 0.0000000000000001
24 0 0.0056470396310783
24 2 0.0037215723041011
24 4 0.0022764227020104
24 6 0.0069737843884090
24 8 0.0097612032724167
24 10 0.0058572997357707
24 12 0.0103320134902272
24 14 0.0133666197387066
24 16 0.0097409561947659
24 18 0.0070046672999906
24 20 0.0037464459803423
24 22 0.0022880100962720
24 24 0.0034373715011019
25 1 0.0000000000032798
25 3 0.0000000000171719
25 5 0.0000000000026851
25 7 0.0000000000019074
25 9 0.0000000000010090
25 11 0.0000000000005093
25 13 0.0000000000000577
25 15 0.0000000000000321
25 17 0.0000000000000049
25 19 0.0000000000000005
25 21 0.0000000000000001
25 23 0.0000000000000001
25 25 0.0000000000000001
