0.009227 3.681879
0 0 0.0813780362748899
1 1 0.0159536516297172
2 0 0.0936691600373977
2 2 0.0117733977557971
3 1 0.0230579121267979
3 3 0.0114427535908158
4 0 0.0182197383722476
4 2 0.0262151411115911
4 4 0.0059362881193530
5 1 0.0092131271731287
5 3 0.0276167687728488
5 5 0.0063562505162728
6 0 0.0352570158928025
6 2 0.0233350228837439
6 4 0.0146026310859340
6 6 0.0039838261878736
7 1 0.0124148967033364
7 3 0.0263914089838651
7 5 0.0190155594937049
7 7 0.0024914261256837
8 0 0.0265817668049064
8 2 0.0131392189529019
8 4 0.0144859378422200
8 6 0.0117158797204318
8 8 0.0020252489431510
9 1 0.0166829069323599
9 3 0.0153466168209088
9 5 0.0227821086314917
9 7 0.0086072209710299
9 9 0.0014423595762875
10 0 0.0023313458715231
10 2 0.0150131162991417
10 4 0.0143238089841726
10 6 0.0136576579917905
10 8 0.0084403946468348
10 10 0.0010526310587312
11 1 0.0133096120263529
11 3 0.0133585986927292
11 5 0.0147691013188072
11 7 0.0128651024549872
11 9 0.0059734887204296
11 11 0.0007053210074858
12 0 0.0053174118404522
12 2 0.0119239380882133
12 4 0.0181571056277468
12 6 0.0147967937848839
12 8 0.0159979369029505
12 10 0.0045389391465202
12 12 0.0004840542300818
13 1 0.0053900260557966
13 3 0.0117647186605010
13 5 0.0126182018921656
13 7 0.0126815823989419
13 9 0.0112316476873595
13 11 0.0030846708743482
13 13 0.0002678415192713
14 0 0.0041108782264851
14 2 0.0084129574491722
14 4 0.0201551280198701
14 6 0.0166357437033209
14 8 0.0179838991175353
14 10 0.0083597151331608
14 12 0.0021162157330584
14 14 0.0001969690179629
15 1 0.0008015651460773
15 3 0.0107569334128598
15 5 0.0100245568661188
15 7 0.0105039445589306
15 9 0.0131536699183213
15 11 0.0055660466976454
15 13 0.0011592705215947
15 15 0.0001533324272383
16 0 0.0022413607864318
16 2 0.0042624634384800
16 4 0.0171116008899695
16 6 0.0111378976669463
16 8 0.0124058106985851
16 10 0.0084875690460556
16 12 0.0035845312515171
16 14 0.0008724527895393
16 16 0.0000736469246107
17 1 0.0026226780102547
17 3 0.0062231522030804
17 5 0.0050905307897078
17 7 0.0064543249179275
17 9 0.0095315369514625
17 11 0.0051805188588625
17 13 0.0018702161766164
17 15 0.0006765880920603
17 17 0.0000610075356424
18 0 0.0010558679562869
18 2 0.0020048565022949
18 4 0.0099651089563000
18 6 0.0078073637745346
18 8 0.0044892500499050
18 10 0.0054210648533384
18 12 0.0028568988215201
18 14 0.0013423385263032
18 16 0.0002865290608747
18 18 0.0000465704483849
19 1 0.0022780746297714
19 3 0.0018660148072499
19 5 0.0042832895906030
19 7 0.0042079923884335
19 9 0.0024261182576641
19 11 0.0030055743768408
19 13 0.0017367416028096
19 15 0.0008934485380991
19 17 0.0002576542094942
19 19 0.0000285755456509
20 0 0.0037429508977533
20 2 0.0047584468380557
20 4 0.0045395846222943
20 6 0.0088706007359193
20 8 0.0044317022035633
20 10 0.0033898946871343
20 12 0.0036510075277446
20 14 0.0011034164011909
20 16 0.0003795093723174
20 18 0.0001725697178133
20 20 0.0000180639054069
21 1 0.0028356786425594
21 3 0.0038739245797010
21 5 0.0065259097676207
21 7 0.0033584301900431
21 9 0.0027365999261491
21 11 0.0035423859480074
21 13 0.0036088577492317
21 15 0.0015723869219717
21 17 0.0002827602634299
21 19 0.0000954943263144
21 21 0.0000134520902684
22 0 0.0032095075590792
22 2 0.0029820924747535
22 4 0.0028940961250831
22 6 0.0086767161268369
22 8 0.0056649281355894
22 10 0.0038659286156928
22 12 0.0057131159555216
22 14 0.0041347005647942
22 16 0.0013153291517979
22 18 0.0001262187736224
22 20 0.0000549029863421
22 22 0.0000092727785565
23 1 0.0012153540185970
23 3 0.0044548109586672
23 5 0.0046120562486203
23 7 0.0032208341193739
23 9 0.0026004588693743
23 11 0.0044986084203686
23 13 0.0049049746441222
23 15 0.0061251553309819
23 17 0.0012373776567887
23 19 0.0002010729102949
23 21 0.0000358822903745
23 23 0.0000061473072332
24 0 0.0012689530441928
24 2 0.0031927881345811
24 4 0.0048163384923553
24 6 0.0063491124903385
24 8 0.0037674740305903
24 10 0.0069388034802696
24 12 0.0065830527692732
24 14 0.0071808729770334
24 16 0.0032550624703653
24 18 0.0015355933858680
24 20 0.0001775368592334
24 22 0.0000220077790760
24 24 0.0000045489286771
25 1 0.0007667779925894
25 3 0.0037930691243757
25 5 0.0058795635679365
25 7 0.0049570507739332
25 9 0.0048650452486174
25 11 0.0050249242225598
25 13 0.0060299396365296
25 15 0.0107112012564764
25 17 0.0042067924984062
25 19 0.0012555540699724
25 21 0.0002085050802349
25 23 0.0000172370755729
25 25 0.0000030414058888
