0.078184 3.292566
0 0 0.0639428207139945
1 1 0.0057664886798789
2 0 0.0712624235819637
2 2 0.0080016671032140
3 1 0.0040972797084817
3 3 0.0091344333800218
4 0 0.0124995676232707
4 2 0.0156841010267210
4 4 0.0096735147699508
5 1 0.0085750025523024
5 3 0.0217138071322800
5 5 0.0057631078878029
6 0 0.0216962497510548
6 2 0.0087988076734050
6 4 0.0253149926140166
6 6 0.0060817472136031
7 1 0.0079889523619749
7 3 0.0180564946192995
7 5 0.0181227840003343
7 7 0.0030982124158719
8 0 0.0087927785276209
8 2 0.0136583418381470
8 4 0.0239567206514249
8 6 0.0230650826412125
8 8 0.0027920385822565
9 1 0.0063701084372442
9 3 0.0073812571539913
9 5 0.0237812684917133
9 7 0.0121215763729409
9 9 0.0018264891086698
10 0 0.0069963789169584
10 2 0.0293481568851939
10 4 0.0285717716396601
10 6 0.0376611238616889
10 8 0.0118613196875642
10 10 0.0011871316051958
11 1 0.0146414845471335
11 3 0.0122973272139014
11 5 0.0186566347977508
11 7 0.0200844875094247
11 9 0.0081601847103518
11 11 0.0006364177122184
12 0 0.0076484802327049
12 2 0.0349389272114029
12 4 0.0415042953768656
12 6 0.0335283913210790
12 8 0.0215840694074754
12 10 0.0055310429384546
12 12 0.0003623558269566
13 1 0.0131941897092182
13 3 0.0093506397590569
13 5 0.0128437819294976
13 7 0.0178763732657717
13 9 0.0152388741192419
13 11 0.0030530312426986
13 13 0.0003789134462525
14 0 0.0059232752185951
14 2 0.0280269402674374
14 4 0.0309230093934281
14 6 0.0183211707712891
14 8 0.0214878393172959
14 10 0.0107891179284393
14 12 0.0017566174300900
14 14 0.0001520672436521
15 1 0.0093837973065544
15 3 0.0031505054189970
15 5 0.0072534211293767
15 7 0.0101294177839703
15 9 0.0146196134450462
15 11 0.0058989861681731
15 13 0.0019420109200899
15 15 0.0001444940128112
16 0 0.0040369200489144
16 2 0.0159755003723877
16 4 0.0163801962491756
16 6 0.0084939631615352
16 8 0.0127135254106714
16 10 0.0109858029252152
16 12 0.0033722829373585
16 14 0.0007713911466518
16 16 0.0000927213169037
17 1 0.0038491822935188
17 3 0.0032413605881741
17 5 0.0036056606261212
17 7 0.0071943936786240
17 9 0.0080179459045780
17 11 0.0052040254354808
17 13 0.0038288992503581
17 15 0.0007465369421511
17 17 0.0000742874788099
18 0 0.0002452760538046
18 2 0.0061005638671565
18 4 0.0127033863844046
18 6 0.0065982403303733
18 8 0.0057849207364749
18 10 0.0068136215711626
18 12 0.0033446941256252
18 14 0.0015847336760306
18 16 0.0004849657246949
18 18 0.0000498727722496
19 1 0.0021333240624956
19 3 0.0024958159123533
19 5 0.0024272447527333
19 7 0.0066564556034073
19 9 0.0046922437969899
19 11 0.0034908811232140
19 13 0.0029108761195288
19 15 0.0013767536896516
19 17 0.0003817817750104
19 19 0.0000263873492905
20 0 0.0012647543843227
20 2 0.0045968378291115
20 4 0.0122374869933822
20 6 0.0044087970056711
20 8 0.0085331649497313
20 10 0.0051974316956718
20 12 0.0047586901738965
20 14 0.0026148112461768
20 16 0.0009898631589319
20 18 0.0002588114554548
20 20 0.0000131297760087
21 1 0.0022092160269905
21 3 0.0029179738065106
21 5 0.0031344168344176
21 7 0.0043322075114775
21 9 0.0059950808194646
21 11 0.0056657684489659
21 13 0.0052304737009886
21 15 0.0017311975886333
21 17 0.0006270192057414
21 19 0.0001452508256230
21 21 0.0000114341468609
22 0 0.0014389461075131
22 2 0.0047646157009442
22 4 0.0081902002270378
22 6 0.0058295819371513
22 8 0.0089866547239312
22 10 0.0059744072902184
22 12 0.0066438243750547
22 14 0.0056090740502798
22 16 0.0018339838314931
22 18 0.0004322363205042
22 20 0.0000753793166634
22 22 0.0000085948602749
23 1 0.0028902072293169
23 3 0.0042953437747461
23 5 0.0039068608421184
23 7 0.0045443237026663
23 9 0.0077628200151268
23 11 0.0048404530731791
23 13 0.0102249944981524
23 15 0.0057481108047384
23 17 0.0013276000881552
23 19 0.0002927110253105
23 21 0.0000589371300862
23 23 0.0000065626639832
24 0 0.0024631152087433
24 2 0.0025016315907550
24 4 0.0067332747122423
24 6 0.0081305570960023
24 8 0.0067198590705462
24 10 0.0063941516188195
24 12 0.0066226592088113
24 14 0.0081160482959184
24 16 0.0044417216079700
24 18 0.0011369240382121
24 20 0.0002449490766384
24 22 0.0000482765094571
24 24 0.0000044500943182
25 1 0.0039037213910180
25 3 0.0055605453792963
25 5 0.0036292175143433
25 7 0.0054975169815720
25 9 0.0060627224411714
25 11 0.0061003274732954
25 13 0.0096269306852259
25 15 0.0096570495647372
25 17 0.0045708213448124
25 19 0.0008449945771611
25 21 0.0001502787051279
25 23 0.0000399274021527
25 25 0.0000037057681770
