0.026930 7.118364
0 0 0.0486106200346284
1 1 0.0088448243909671
2 0 0.0289421153737590
2 2 0.0225594800414351
3 1 0.0162388292530841
3 3 0.0068687234045762
4 0 0.0026720002372193
4 2 0.0173953221885122
4 4 0.0175708487179994
5 1 0.0107736493445291
5 3 0.0145590805933511
5 5 0.0072993718988806
6 0 0.0022524066648180
6 2 0.0088224979627686
6 4 0.0255768242253769
6 6 0.0093941649242169
7 1 0.0063168604868919
7 3 0.0234639766844976
7 5 0.0199466162622561
7 7 0.0062624898039728
8 0 0.0035321851695728
8 2 0.0157313662427029
8 4 0.0519603781615901
8 6 0.0243637762474994
8 8 0.0132701838434838
9 1 0.0106024215274118
9 3 0.0254850125986203
9 5 0.0293124474619989
9 7 0.0147766750697247
9 9 0.0073997924704770
10 0 0.0007731126556075
10 2 0.0149827143136009
10 4 0.0414748213404688
10 6 0.0372725727276386
10 8 0.0178395412108209
10 10 0.0080508275742404
11 1 0.0038643778290572
11 3 0.0172876469212640
11 5 0.0230616613106829
11 7 0.0234600063512801
11 9 0.0097583389004204
11 11 0.0059949014893192
12 0 0.0021210292758790
12 2 0.0071041107490180
12 4 0.0117510081860055
12 6 0.0369750260306324
12 8 0.0162159570560442
12 10 0.0121666899844495
12 12 0.0063577052311594
13 1 0.0040785874958244
13 3 0.0071649257189741
13 5 0.0130146671715793
13 7 0.0222573483005546
13 9 0.0104719104990776
13 11 0.0074637243761258
13 13 0.0033656228659324
14 0 0.0001018584419488
14 2 0.0045413709920784
14 4 0.0051028999672286
14 6 0.0219097112517219
14 8 0.0139305965226597
14 10 0.0108890051019212
14 12 0.0068489439445005
14 14 0.0032027566844251
15 1 0.0014235171344816
15 3 0.0021971262521595
15 5 0.0091219804610958
15 7 0.0125875410239286
15 9 0.0097082983004169
15 11 0.0056009671913522
15 13 0.0030739710247664
15 15 0.0027361433612874
16 0 0.0022059212572934
16 2 0.0028468384998279
16 4 0.0038718599063282
16 6 0.0058040123896971
16 8 0.0122727595387319
16 10 0.0072911564452835
16 12 0.0049914812776189
16 14 0.0035719823302663
16 16 0.0033959737753112
17 1 0.0023574874568097
17 3 0.0063157717094334
17 5 0.0075401136750394
17 7 0.0064418032428377
17 9 0.0073325974180598
17 11 0.0037466472913842
17 13 0.0024889559889594
17 15 0.0017993238057823
17 17 0.0022107082677474
18 0 0.0004235920373480
18 2 0.0032165698153680
18 4 0.0041795216487535
18 6 0.0050417791390817
18 8 0.0076723820963626
18 10 0.0073069527034010
18 12 0.0057809962138422
18 14 0.0015732925573908
18 16 0.0024751840279922
18 18 0.0017653248074541
19 1 0.0032263488356149
19 3 0.0042551984135354
19 5 0.0078115521088436
19 7 0.0084910043548887
19 9 0.0047397471399333
19 11 0.0054279786208675
19 13 0.0030045608255719
19 15 0.0014111818759723
19 17 0.0026785868236479
19 19 0.0015693947944409
20 0 0.0030113826940526
20 2 0.0038575791025593
20 4 0.0052462102682457
20 6 0.0030914350932823
20 8 0.0078997426520632
20 10 0.0080486517049847
20 12 0.0071678295568291
20 14 0.0043392733258143
20 16 0.0017904988878280
20 18 0.0021704883562354
20 20 0.0015106379998498
21 1 0.0022291529670621
21 3 0.0021723743678311
21 5 0.0066461812619850
21 7 0.0082123498670161
21 9 0.0047010023412069
21 11 0.0077233109030800
21 13 0.0028817844244294
21 15 0.0026241068865198
21 17 0.0019944377557055
21 19 0.0024020350389231
21 21 0.0010794950238657
22 0 0.0014378771316499
22 2 0.0015248502417188
22 4 0.0031795760968286
22 6 0.0046610699883305
22 8 0.0066564000547607
22 10 0.0070157587056143
22 12 0.0056923403263404
22 14 0.0051647988802376
22 16 0.0037158774667610
22 18 0.0021121883777471
22 20 0.0020739812558244
22 22 0.0005219272483496
23 1 0.0002760072953243
23 3 0.0023938206975124
23 5 0.0036888051653763
23 7 0.0040541855816469
23 9 0.0039910600549309
23 11 0.0079820996924349
23 13 0.0069041277779690
23 15 0.0041758257495108
23 17 0.0034541544303559
23 19 0.0034971402654668
23 21 0.0022843704932699
23 23 0.0007063298364519
24 0 0.0000597207423987
24 2 0.0003376482079377
24 4 0.0020886338128951
24 6 0.0062231911240362
24 8 0.0051079415878508
24 10 0.0069520039303859
24 12 0.0052696614095366
24 14 0.0068244520278226
24 16 0.0033929206169467
24 18 0.0035347123507433
24 20 0.0028719786304401
24 22 0.0019278347959473
24 24 0.0008045195500955
25 1 0.0003592020919998
25 3 0.0022098645334213
25 5 0.0030799547839249
25 7 0.0042208514729136
25 9 0.0033266044503209
25 11 0.0059950999865165
25 13 0.0087541611026217
25 15 0.0064229115384125
25 17 0.0037930867406490
25 19 0.0045256837893114
25 21 0.0031616960208832
25 23 0.0020935276606455
25 25 0.0007978110008958
