0.009004 7.398247
0 0 0.0489625273344435
1 1 0.0186423761055015
2 0 0.0305824418029723
2 2 0.0355198961069833
3 1 0.0167454821071154
3 3 0.0157987952954820
4 0 0.0043121500616850
4 2 0.0192549615522291
4 4 0.0123605169743335
5 1 0.0232409595166572
5 3 0.0332198877998997
5 5 0.0201331379975394
6 0 0.0082379537214132
6 2 0.0023123420323321
6 4 0.0269103555648292
6 6 0.0086927290370098
7 1 0.0476534244065117
7 3 0.0355576067417524
7 5 0.0362317740629144
7 7 0.0138983252942171
8 0 0.0169339194009735
8 2 0.0211578689299636
8 4 0.0391386778784754
8 6 0.0294038594163183
8 8 0.0144309938699581
9 1 0.0342213996179167
9 3 0.0237463675831767
9 5 0.0401529204133711
9 7 0.0128262065484330
9 9 0.0068272749197244
10 0 0.0140720020506157
10 2 0.0267809044830905
10 4 0.0283371193952237
10 6 0.0446569898351951
10 8 0.0169202793578326
10 10 0.0111296556835049
11 1 0.0152383131892899
11 3 0.0132133087453546
11 5 0.0239676629492659
11 7 0.0132794387921315
11 9 0.0070012866131214
11 11 0.0080300095576711
12 0 0.0056192362355949
12 2 0.0161518651842000
12 4 0.0206519331306704
12 6 0.0329250853102127
12 8 0.0165954688938940
12 10 0.0135139765015144
12 12 0.0078126293426362
13 1 0.0052123220616424
13 3 0.0105908456743067
13 5 0.0151573540145565
13 7 0.0109282738205063
13 9 0.0100335106995174
13 11 0.0097702730529215
13 13 0.0073802001025937
14 0 0.0000035820257625
14 2 0.0074437131666581
14 4 0.0143165028155440
14 6 0.0137069616396998
14 8 0.0152049295890114
14 10 0.0125835425574796
14 12 0.0064745864243481
14 14 0.0051580678457457
15 1 0.0021457558042187
15 3 0.0065951014239058
15 5 0.0128342333790342
15 7 0.0097713768996236
15 9 0.0079328914351004
15 11 0.0091257696650118
15 13 0.0057557386503223
15 15 0.0044097133020891
16 0 0.0003420798829286
16 2 0.0035279933430629
16 4 0.0063470802515970
16 6 0.0076444756558503
16 8 0.0093550172264534
16 10 0.0102998667672304
16 12 0.0051121112523173
16 14 0.0041621215073582
16 16 0.0021993999544822
17 1 0.0031253089774112
17 3 0.0016368085400903
17 5 0.0074729344652811
17 7 0.0087477887465613
17 9 0.0044511342386231
17 11 0.0052243630249799
17 13 0.0039327993138344
17 15 0.0023157563688921
17 17 0.0020548849220236
18 0 0.0014373186341960
18 2 0.0040227048988350
18 4 0.0039615478721202
18 6 0.0089829915646196
18 8 0.0042118456923557
18 10 0.0066701221930749
18 12 0.0041470005281575
18 14 0.0025776673017698
18 16 0.0016250640108873
18 18 0.0013644665126443
19 1 0.0006116114033837
19 3 0.0065753661054571
19 5 0.0046537166425562
19 7 0.0076412695195939
19 9 0.0054573187289789
19 11 0.0044606545634885
19 13 0.0020437370579103
19 15 0.0020400213427279
19 17 0.0016436165924779
19 19 0.0014558887273565
20 0 0.0017989430307134
20 2 0.0041930822302049
20 4 0.0035004223095419
20 6 0.0057184885137992
20 8 0.0044992420984517
20 10 0.0051554136908578
20 12 0.0088603043384229
20 14 0.0047898089602849
20 16 0.0024478664560266
20 18 0.0019627480441051
20 20 0.0019725921431771
21 1 0.0013437626552008
21 3 0.0058147982006558
21 5 0.0059734714135560
21 7 0.0077415651994947
21 9 0.0087532507132011
21 11 0.0071997604694808
21 13 0.0068823080106454
21 15 0.0040482391258194
21 17 0.0027507046887607
21 19 0.0031334593532136
21 21 0.0022937342927069
22 0 0.0011441076039312
22 2 0.0013360800011502
22 4 0.0025374852944289
22 6 0.0058389250288136
22 8 0.0051633570541202
22 10 0.0052739842154995
22 12 0.0078921242074329
22 14 0.0080845310452974
22 16 0.0033968524472937
22 18 0.0026556079216379
22 20 0.0029356500544537
22 22 0.0026822165231796
23 1 0.0026068521646392
23 3 0.0032710541949651
23 5 0.0075818856204160
23 7 0.0057985887852343
23 9 0.0095594592489671
23 11 0.0065850273043121
23 13 0.0088925138329829
23 15 0.0055067034427215
23 17 0.0026170253540094
23 19 0.0037647860207646
23 21 0.0028878580008617
23 23 0.0024166156723653
24 0 0.0011260195727167
24 2 0.0030683525858752
24 4 0.0030222329414320
24 6 0.0091048600667256
24 8 0.0063313575333192
24 10 0.0059780180833020
24 12 0.0077765559566678
24 14 0.0077021890622233
24 16 0.0076082133055514
24 18 0.0037054768716002
24 20 0.0027914802388353
24 22 0.0038919527964446
24 24 0.0025641579643580
25 1 0.0023113958425615
25 3 0.0020750768520711
25 5 0.0058566501542798
25 7 0.0055421853299724
25 9 0.0079712282096316
25 11 0.0069412392484868
25 13 0.0062503919744389
25 15 0.0057559783105687
25 17 0.0045932401652938
25 19 0.0034590427683064
25 21 0.0036164076959757
25 23 0.0025580642398948
25 25 0.0021192727339380
